.pkg: _optional_hooks> python /opt/stack/cinder/.tox/.tox/lib/python3.10/site-packages/pyproject_api/_backend.py True setuptools.build_meta __legacy__
.pkg: get_requires_for_build_editable> python /opt/stack/cinder/.tox/.tox/lib/python3.10/site-packages/pyproject_api/_backend.py True setuptools.build_meta __legacy__
.pkg: build_editable> python /opt/stack/cinder/.tox/.tox/lib/python3.10/site-packages/pyproject_api/_backend.py True setuptools.build_meta __legacy__
cover: install_package> python -m pip install -chttps://releases.openstack.org/constraints/upper/master --force-reinstall --no-deps /opt/stack/cinder/.tox/.tmp/package/7/cinder-22.1.0.dev478-0.editable-py3-none-any.whl
cover: commands[0]> stestr run
{6} cinder.tests.unit.policies.test_group_actions.GroupActionPolicySecureRbacTest.test_disable_group_replication_policy_3_system_admin [0.101672s] ... ok
{7} cinder.tests.unit.policies.test_backups.BackupsPolicySecureRbacTest.test_backup_attributes_policy_1_legacy_admin [0.079447s] ... ok
{2} cinder.tests.unit.policies.test_default_volume_types.DefaultVolumeTypesPolicySecureRbacTest.test_default_type_get_all_policy_3_system_admin [0.056529s] ... ok
{3} cinder.tests.unit.policies.test_group_snapshots.GroupSnapshotsPolicySecureRbacTest.test_update_group_snapshot_policy_7_project_foo [0.098815s] ... ok
{15} cinder.tests.unit.policies.test_volume_actions.VolumeActionsPolicyTest.test_reset_policy_6_project_reader [0.126521s] ... ok
{4} cinder.tests.unit.policies.test_snapshots.SnapshotsPolicySecureRbacTest.test_update_policy_9_other_project_reader [0.117613s] ... ok
{0} cinder.tests.unit.policies.test_volume_actions.VolumeActionsPolicyTest.test_roll_detaching_policy_4_project_admin [0.120900s] ... ok
{1} cinder.tests.unit.policies.test_volume_access.VolumeTypeAccessFieldPolicyTest.test_type_access_policy_type_create_3_system_admin [0.057173s] ... ok
{10} cinder.tests.unit.policies.test_snapshots.SnapshotsPolicyTest.test_create_policy_2_legacy_owner [0.178394s] ... ok
{11} cinder.tests.unit.policies.test_group_snapshots.GroupSnapshotsPolicyTest.test_create_group_snapshot_policy_9_other_project_reader [0.104222s] ... ok
{13} cinder.tests.unit.policies.test_group_actions.GroupActionPolicyTest.test_fail_over_replication_group_policy_9_other_project_reader [0.082702s] ... ok
{2} cinder.tests.unit.policies.test_default_volume_types.DefaultVolumeTypesPolicySecureRbacTest.test_default_type_get_all_policy_4_project_admin [0.055659s] ... ok
{6} cinder.tests.unit.policies.test_group_actions.GroupActionPolicySecureRbacTest.test_fail_over_replication_group_policy_3_system_admin [0.079069s] ... ok
{7} cinder.tests.unit.policies.test_backups.BackupsPolicySecureRbacTest.test_get_backup_policy_1_legacy_admin [0.079003s] ... ok
{1} cinder.tests.unit.policies.test_volume_access.VolumeTypeAccessFieldPolicyTest.test_type_access_policy_type_create_5_project_member [0.056467s] ... ok
{5} cinder.tests.unit.policies.test_volume.VolumesPolicySecureRbacTest.test_create_volume_from_image_policy_5_project_member [0.181176s] ... ok
{2} cinder.tests.unit.policies.test_default_volume_types.DefaultVolumeTypesPolicySecureRbacTest.test_default_type_get_policy_3_system_admin [0.058213s] ... ok
{3} cinder.tests.unit.policies.test_group_snapshots.GroupSnapshotsPolicyTest.test_get_all_group_snapshot_policy_2_legacy_owner [0.109411s] ... ok
{1} cinder.tests.unit.policies.test_volume_access.VolumeTypeAccessFieldPolicyTest.test_type_access_policy_types_list_8_other_project_member [0.058160s] ... ok
{7} cinder.tests.unit.policies.test_backups.BackupsPolicySecureRbacTest.test_get_backup_policy_9_other_project_reader [0.076102s] ... ok
{11} cinder.tests.unit.policies.test_group_snapshots.GroupSnapshotsPolicyTest.test_get_group_snapshot_policy_5_project_member [0.106108s] ... ok
{13} cinder.tests.unit.policies.test_group_actions.GroupActionPolicyTest.test_reset_status_group_policy_8_other_project_member [0.099265s] ... ok
{4} cinder.tests.unit.policies.test_snapshots.SnapshotsPolicyTest.test_create_policy_4_project_admin [0.146249s] ... ok
{6} cinder.tests.unit.policies.test_group_actions.GroupActionPolicySecureRbacTest.test_reset_status_group_policy_6_project_reader [0.095438s] ... ok
{0} cinder.tests.unit.policies.test_volume_actions.VolumeActionsPolicyTest.test_upload_image_policy_2_legacy_owner [0.147086s] ... ok
{2} cinder.tests.unit.policies.test_default_volume_types.DefaultVolumeTypesPolicyTest.test_default_type_get_policy_3_system_admin [0.059606s] ... ok
{10} cinder.tests.unit.policies.test_snapshots.SnapshotsPolicyTest.test_delete_policy_2_legacy_owner [0.141791s] ... ok
{15} cinder.tests.unit.policies.test_volume_actions.VolumeActionsPolicyTest.test_retype_policy_2_legacy_owner [0.186314s] ... ok
{1} cinder.tests.unit.policies.test_volume_access.VolumeTypeAccessFieldPolicyTest.test_type_access_policy_types_list_9_other_project_reader [0.057076s] ... ok
{5} cinder.tests.unit.policies.test_volume.VolumesPolicySecureRbacTest.test_delete_volume_policy_6_project_reader [0.105954s] ... ok
{3} cinder.tests.unit.policies.test_group_snapshots.GroupSnapshotsPolicyTest.test_group_snapshot_project_attribute_policy_4_project_admin [0.106127s] ... ok
{7} cinder.tests.unit.policies.test_backups.BackupsPolicyTest.test_delete_backup_policy_9_other_project_reader [0.077189s] ... ok
{11} cinder.tests.unit.policies.test_group_snapshots.GroupSnapshotsPolicyTest.test_group_snapshot_project_attribute_policy_2_legacy_owner [0.106059s] ... ok
{6} cinder.tests.unit.policies.test_group_actions.GroupActionPolicySecureRbacTest.test_reset_status_group_policy_7_project_foo [0.095001s] ... ok
{4} cinder.tests.unit.policies.test_snapshots.SnapshotsPolicyTest.test_extend_attribute_policy_8_other_project_member [0.112272s] ... ok
{2} cinder.tests.unit.policies.test_group_actions.GroupActionPolicySecureRbacTest.test_disable_group_replication_policy_9_other_project_reader [0.096266s] ... ok
{3} cinder.tests.unit.policies.test_groups.GroupsPolicySecureRbacTest.test_create_group_policy_2_legacy_owner [0.073124s] ... ok
{10} cinder.tests.unit.policies.test_snapshots.SnapshotsPolicyTest.test_delete_policy_6_project_reader [0.128469s] ... ok
{0} cinder.tests.unit.policies.test_volume_actions.VolumeActionsPolicyTest.test_upload_public_policy_3_system_admin [0.143583s] ... ok
{7} cinder.tests.unit.policies.test_backups.BackupsPolicyTest.test_get_all_backups_policy_2_legacy_owner [0.088926s] ... ok
{5} cinder.tests.unit.policies.test_volume.VolumesPolicySecureRbacTest.test_get_volume_tenant_attr_policy_8_other_project_member [0.100294s] ... ok
{13} cinder.tests.unit.policies.test_group_snapshots.GroupSnapshotsPolicyTest.test_create_group_snapshot_policy_4_project_admin [0.162029s] ... ok
{15} cinder.tests.unit.policies.test_volume_actions.VolumeActionsPolicyTest.test_revert_policy_3_system_admin [0.140781s] ... ok
{6} cinder.tests.unit.policies.test_group_actions.GroupActionPolicyTest.test_list_replication_targets_group_policy_8_other_project_member [0.085454s] ... ok
{1} cinder.tests.unit.policies.test_volume_actions.VolumeActionsPolicySecureRbacTest.test_extend_policy_1_legacy_admin [0.150271s] ... ok
{2} cinder.tests.unit.policies.test_group_actions.GroupActionPolicySecureRbacTest.test_list_replication_targets_group_policy_2_legacy_owner [0.084211s] ... ok
{11} cinder.tests.unit.policies.test_group_snapshots.GroupSnapshotsPolicyTest.test_update_group_snapshot_policy_1_legacy_admin [0.105543s] ... ok
{3} cinder.tests.unit.policies.test_groups.GroupsPolicyTest.test_create_group_policy_5_project_member [0.089357s] ... ok
{7} cinder.tests.unit.policies.test_backups.BackupsPolicyTest.test_get_all_backups_policy_3_system_admin [0.078179s] ... ok
{4} cinder.tests.unit.policies.test_snapshots.SnapshotsPolicyTest.test_get_all_policy_1_legacy_admin [0.120570s] ... ok
{0} cinder.tests.unit.policies.test_volume_actions.VolumeActionsPolicyTest.test_upload_public_policy_5_project_member [0.115710s] ... ok
{10} cinder.tests.unit.policies.test_snapshots.SnapshotsPolicyTest.test_get_all_policy_7_project_foo [0.121013s] ... ok
{2} cinder.tests.unit.policies.test_group_actions.GroupActionPolicyTest.test_fail_over_replication_group_policy_4_project_admin [0.080825s] ... ok
{7} cinder.tests.unit.policies.test_default_volume_types.DefaultVolumeTypesPolicySecureRbacTest.test_default_type_get_policy_9_other_project_reader [0.055932s] ... ok
{15} cinder.tests.unit.policies.test_volume_actions.VolumeActionsPolicyTest.test_terminate_policy_8_other_project_member [0.112754s] ... ok
{6} cinder.tests.unit.policies.test_group_snapshots.GroupSnapshotsPolicySecureRbacTest.test_get_all_group_snapshot_policy_6_project_reader [0.111221s] ... ok
{11} cinder.tests.unit.policies.test_group_snapshots.GroupSnapshotsPolicyTest.test_update_group_snapshot_policy_9_other_project_reader [0.103319s] ... ok
{4} cinder.tests.unit.policies.test_type_extra_specs.TypeExtraSpecsPolicySecureRbacTest.test_create_policy_2_legacy_owner [0.072297s] ... ok
{3} cinder.tests.unit.policies.test_groups.GroupsPolicyTest.test_delete_group_policy_3_system_admin [0.078672s] ... ok
{13} cinder.tests.unit.policies.test_group_snapshots.GroupSnapshotsPolicyTest.test_create_group_snapshot_policy_5_project_member [0.154609s] ... ok
{1} cinder.tests.unit.policies.test_volume_actions.VolumeActionsPolicySecureRbacTest.test_extend_policy_6_project_reader [0.133282s] ... ok
{5} cinder.tests.unit.policies.test_volume.VolumesPolicyTest.test_create_multiattach_volume_policy_8_other_project_member [0.183398s] ... ok
{2} cinder.tests.unit.policies.test_group_actions.GroupActionPolicyTest.test_list_replication_targets_group_policy_2_legacy_owner [0.081541s] ... ok
{7} cinder.tests.unit.policies.test_default_volume_types.DefaultVolumeTypesPolicySecureRbacTest.test_default_type_set_policy_3_system_admin [0.076593s] ... ok
{0} cinder.tests.unit.policies.test_volume_metadata.VolumeMetadataPolicySecureRbacTest.test_delete_policy_7_project_foo [0.097716s] ... ok
{4} cinder.tests.unit.policies.test_type_extra_specs.TypeExtraSpecsPolicySecureRbacTest.test_read_sensitive_policy_1_legacy_admin [0.074466s] ... ok
{11} cinder.tests.unit.policies.test_groups.GroupsPolicySecureRbacTest.test_create_group_policy_1_legacy_admin [0.083180s] ... ok
{10} cinder.tests.unit.policies.test_snapshots.SnapshotsPolicyTest.test_get_policy_4_project_admin [0.125604s] ... ok
{6} cinder.tests.unit.policies.test_group_snapshots.GroupSnapshotsPolicySecureRbacTest.test_get_group_snapshot_policy_6_project_reader [0.104756s] ... ok
{15} cinder.tests.unit.policies.test_volume_actions.VolumeActionsPolicyTest.test_update_readonly_policy_4_project_admin [0.117733s] ... ok
{3} cinder.tests.unit.policies.test_limits.LimitsPolicySecureRbacTest.test_extend_limit_attribute_policy_6_project_reader [0.100161s] ... ok
{13} cinder.tests.unit.policies.test_group_snapshots.GroupSnapshotsPolicyTest.test_create_group_snapshot_policy_8_other_project_member [0.100148s] ... ok
{7} cinder.tests.unit.policies.test_default_volume_types.DefaultVolumeTypesPolicySecureRbacTest.test_default_type_unset_policy_4_project_admin [0.058877s] ... ok
{2} cinder.tests.unit.policies.test_group_actions.GroupActionPolicyTest.test_list_replication_targets_group_policy_6_project_reader [0.082299s] ... ok
{5} cinder.tests.unit.policies.test_volume.VolumesPolicyTest.test_delete_volume_policy_2_legacy_owner [0.113472s] ... ok
{4} cinder.tests.unit.policies.test_type_extra_specs.TypeExtraSpecsPolicySecureRbacTest.test_update_policy_7_project_foo [0.071794s] ... ok
{11} cinder.tests.unit.policies.test_groups.GroupsPolicySecureRbacTest.test_get_all_groups_policy_6_project_reader [0.069592s] ... ok
{0} cinder.tests.unit.policies.test_volume_metadata.VolumeMetadataPolicySecureRbacTest.test_delete_policy_8_other_project_member [0.095086s] ... ok
{1} cinder.tests.unit.policies.test_volume_actions.VolumeActionsPolicySecureRbacTest.test_force_delete_policy_1_legacy_admin [0.143611s] ... ok
{3} cinder.tests.unit.policies.test_messages.MessagesPolicySecureRbacTest.test_get_message_policy_4_project_admin [0.064967s] ... ok
{7} cinder.tests.unit.policies.test_default_volume_types.DefaultVolumeTypesPolicySecureRbacTest.test_default_type_unset_policy_9_other_project_reader [0.056366s] ... ok
{6} cinder.tests.unit.policies.test_group_snapshots.GroupSnapshotsPolicySecureRbacTest.test_group_snapshot_project_attribute_policy_5_project_member [0.103183s] ... ok
{13} cinder.tests.unit.policies.test_group_snapshots.GroupSnapshotsPolicyTest.test_delete_group_snapshot_policy_1_legacy_admin [0.118637s] ... ok
{11} cinder.tests.unit.policies.test_groups.GroupsPolicySecureRbacTest.test_get_group_policy_5_project_member [0.071537s] ... ok
{3} cinder.tests.unit.policies.test_messages.MessagesPolicySecureRbacTest.test_get_message_policy_6_project_reader [0.060878s] ... ok
{15} cinder.tests.unit.policies.test_volume_actions.VolumeActionsPolicyTest.test_upload_image_policy_4_project_admin [0.141517s] ... ok
{10} cinder.tests.unit.policies.test_snapshots.SnapshotsPolicyTest.test_update_policy_1_legacy_admin [0.163869s] ... ok
{5} cinder.tests.unit.policies.test_volume.VolumesPolicyTest.test_get_volume_policy_3_system_admin [0.105524s] ... ok
{0} cinder.tests.unit.policies.test_volume_metadata.VolumeMetadataPolicySecureRbacTest.test_image_metadata_set_policy_6_project_reader [0.100188s] ... ok
{4} cinder.tests.unit.policies.test_type_extra_specs.TypeExtraSpecsPolicyTest.test_create_policy_4_project_admin [0.109414s] ... ok
{7} cinder.tests.unit.policies.test_group_actions.GroupActionPolicySecureRbacTest.test_delete_group_policy_5_project_member [0.093614s] ... ok
{8} cinder.tests.unit.policies.test_volume.VolumePolicyTests.test_owner_cannot_update_volumes_for_others [0.764149s] ... ok
{3} cinder.tests.unit.policies.test_messages.MessagesPolicyTest.test_delete_message_policy_9_other_project_reader [0.061102s] ... ok
{11} cinder.tests.unit.policies.test_groups.GroupsPolicySecureRbacTest.test_get_group_policy_7_project_foo [0.065189s] ... ok
{2} cinder.tests.unit.policies.test_group_snapshots.GroupSnapshotsPolicySecureRbacTest.test_create_group_snapshot_policy_3_system_admin [0.152151s] ... ok
{6} cinder.tests.unit.policies.test_group_snapshots.GroupSnapshotsPolicySecureRbacTest.test_update_group_snapshot_policy_1_legacy_admin [0.099295s] ... ok
{1} cinder.tests.unit.policies.test_volume_actions.VolumeActionsPolicySecureRbacTest.test_force_detach_policy_4_project_admin [0.166013s] ... ok
{4} cinder.tests.unit.policies.test_type_extra_specs.TypeExtraSpecsPolicyTest.test_create_policy_6_project_reader [0.074438s] ... ok
{13} cinder.tests.unit.policies.test_group_snapshots.GroupSnapshotsPolicyTest.test_delete_group_snapshot_policy_3_system_admin [0.116118s] ... ok
{5} cinder.tests.unit.policies.test_volume.VolumesPolicyTest.test_get_volume_policy_8_other_project_member [0.097133s] ... ok
{3} cinder.tests.unit.policies.test_messages.MessagesPolicyTest.test_get_all_message_policy_9_other_project_reader [0.061671s] ... ok
{0} cinder.tests.unit.policies.test_volume_metadata.VolumeMetadataPolicySecureRbacTest.test_image_metadata_show_policy_6_project_reader [0.102509s] ... ok
{7} cinder.tests.unit.policies.test_group_actions.GroupActionPolicyTest.test_delete_group_policy_4_project_admin [0.088415s] ... ok
{11} cinder.tests.unit.policies.test_groups.GroupsPolicyTest.test_create_group_policy_1_legacy_admin [0.083317s] ... ok
{10} cinder.tests.unit.policies.test_snapshots.SnapshotsPolicyTest.test_update_policy_4_project_admin [0.137739s] ... ok
{9} cinder.tests.unit.policies.test_volume.VolumePolicyTests.test_owner_cannot_delete_volumes_for_others [1.151851s] ... ok
{6} cinder.tests.unit.policies.test_group_snapshots.GroupSnapshotsPolicySecureRbacTest.test_update_group_snapshot_policy_3_system_admin [0.100542s] ... ok
{5} cinder.tests.unit.policies.test_volume_access.VolumeTypeAccessFieldPolicySecureRbacTest.test_type_access_policy_type_show_7_project_foo [0.056666s] ... ok
{4} cinder.tests.unit.policies.test_type_extra_specs.TypeExtraSpecsPolicyTest.test_read_sensitive_policy_6_project_reader [0.075242s] ... ok
{3} cinder.tests.unit.policies.test_quota_class.QuotaClassPolicySecureRbacTest.test_update_policy_8_other_project_member [0.063948s] ... ok
{2} cinder.tests.unit.policies.test_group_snapshots.GroupSnapshotsPolicySecureRbacTest.test_create_group_snapshot_policy_5_project_member [0.144498s] ... ok
{11} cinder.tests.unit.policies.test_groups.GroupsPolicyTest.test_delete_group_policy_8_other_project_member [0.072161s] ... ok
{7} cinder.tests.unit.policies.test_group_actions.GroupActionPolicyTest.test_fail_over_replication_group_policy_1_legacy_admin [0.086221s] ... ok
{13} cinder.tests.unit.policies.test_group_snapshots.GroupSnapshotsPolicyTest.test_group_snapshot_project_attribute_policy_5_project_member [0.106028s] ... ok
{1} cinder.tests.unit.policies.test_volume_actions.VolumeActionsPolicySecureRbacTest.test_migrate_complete_policy_7_project_foo [0.123799s] ... ok
{8} cinder.tests.unit.policies.test_volume.VolumesPolicySecureRbacTest.test_create_volume_policy_3_system_admin [0.180102s] ... ok
{5} cinder.tests.unit.policies.test_volume_access.VolumeTypeAccessFieldPolicySecureRbacTest.test_type_access_policy_type_show_9_other_project_reader [0.055506s] ... ok
{0} cinder.tests.unit.policies.test_volume_metadata.VolumeMetadataPolicyTest.test_create_policy_3_system_admin [0.104538s] ... ok
{3} cinder.tests.unit.policies.test_quotas.QuotasPolicySecureRbacTest.test_delete_policy_6_project_reader [0.057642s] ... ok
{10} cinder.tests.unit.policies.test_type_extra_specs.TypeExtraSpecsPolicySecureRbacTest.test_delete_policy_7_project_foo [0.090678s] ... ok
{4} cinder.tests.unit.policies.test_type_extra_specs.TypeExtraSpecsPolicyTest.test_update_policy_9_other_project_reader [0.075892s] ... ok
{14} cinder.tests.unit.policies.test_volume.VolumePolicyTests.test_owner_can_create_metadata [1.151582s] ... ok
{6} cinder.tests.unit.policies.test_group_snapshots.GroupSnapshotsPolicySecureRbacTest.test_update_group_snapshot_policy_6_project_reader [0.100545s] ... ok
{11} cinder.tests.unit.policies.test_limits.LimitsPolicySecureRbacTest.test_extend_limit_attribute_policy_4_project_admin [0.066812s] ... ok
